ccode,year,cap,majpow,imports,exports,polity
 275,1839,0.002344,0,-9,-9, -99
 300,1839,0.082039,1,-9,-9, -10
 325,1839,0.013403,0,-9,-9, -10
 327,1839,0.007699,0,-9,-9,  -9
 329,1839,0.023661,0,-9,-9, -10
 337,1839,0.001838,0,-9,-9, -10
 350,1839,0.001620,0,-9,-9,  -3
 365,1839,0.134576,1,-9,-9, -10
 380,1839,0.014265,0,-9,-9,  -8
 390,1839,0.006906,0,-9,-9,  -9
 616,1839,0.003366,0,-9,-9, -99
 640,1839,0.065200,0,-9,-9, -10
   2,1840,0.049550,0,-9,-9,   9
  70,1840,0.008977,0,-9,-9,  -3
 100,1840,0.002898,0,-9,-9,   2
 135,1840,0.001502,0,-9,-9,  -1
 140,1840,0.010639,0,-9,-9,  -6
 155,1840,0.000919,0,-9,-9,  -5
 200,1840,0.311305,1,-9,-9,   3
 210,1840,0.013047,0,-9,-9,  -7
 211,1840,0.026867,0,-9,-9,  -4
 220,1840,0.150310,1,-9,-9,  -1
 225,1840,0.001520,0,-9,-9, -99
 230,1840,0.028355,0,-9,-9,  -1
 235,1840,0.009821,0,-9,-9,   1
 240,1840,0.003730,0,-9,-9, -99
 245,1840,0.008671,0,-9,-9,  -8
 255,1840,0.051313,1,-9,-9,  -9
 267,1840,0.002992,0,-9,-9,  -7
 269,1840,0.003529,0,-9,-9,  -8
 271,1840,0.002887,0,-9,-9,  -4
 273,1840,0.001418,0,-9,-9, -99
 275,1840,0.002280,0,-9,-9, -99
 300,1840,0.072335,1,-9,-9, -10
 325,1840,0.013284,0,-9,-9, -10
 327,1840,0.007575,0,-9,-9,  -9
 329,1840,0.023416,0,-9,-9, -10
 337,1840,0.002010,0,-9,-9, -10
 350,1840,0.001344,0,-9,-9,  -3
 365,1840,0.137827,1,-9,-9, -10
 380,1840,0.016069,0,-9,-9,  -8
 390,1840,0.007608,0,-9,-9,  -9
 616,1840,0.003294,0,-9,-9, -99
 640,1840,0.052266,0,-9,-9, -10
   2,1841,0.050865,0,-9,-9,   9
  70,1841,0.008840,0,-9,-9,  -3
 100,1841,0.003261,0,-9,-9,   2
 101,1841,0.000918,0,-9,-9,  -5
 135,1841,0.001569,0,-9,-9,  -1
 140,1841,0.009423,0,-9,-9,  -6
 155,1841,0.000926,0,-9,-9,  -5
 160,1841,0.003337,0,-9,-9,  -5
 200,1841,0.307744,1,-9,-9,   3
 210,1841,0.012445,0,-9,-9,  -7
 211,1841,0.025341,0,-9,-9,  -4
 220,1841,0.157878,1,-9,-9,  -1
 225,1841,0.001510,0,-9,-9, -99
 230,1841,0.027543,0,-9,-9,  -1
 235,1841,0.009334,0,-9,-9,   1
 240,1841,0.003733,0,-9,-9, -99
 245,1841,0.005594,0,-9,-9,  -8
 255,1841,0.051883,1,-9,-9,  -9
 267,1841,0.001972,0,-9,-9,  -4
 269,1841,0.003481,0,-9,-9,  -8
 271,1841,0.002854,0,-9,-9,  -4
 273,1841,0.001391,0,-9,-9, -99
 275,1841,0.002267,0,-9,-9, -99
 300,1841,0.076722,1,-9,-9, -10
 325,1841,0.012561,0,-9,-9, -10
 327,1841,0.007409,0,-9,-9,  -9
 329,1841,0.022916,0,-9,-9, -10
 337,1841,0.001970,0,-9,-9, -10
 350,1841,0.001238,0,-9,-9,  -3
 365,1841,0.137542,1,-9,-9, -10
 380,1841,0.014422,0,-9,-9,  -8
 390,1841,0.006762,0,-9,-9,  -9
 616,1841,0.003305,0,-9,-9, -99
 640,1841,0.052127,0,-9,-9, -10
   2,1842,0.049301,0,-9,-9,   9
  70,1842,0.008767,0,-9,-9,  -3
 100,1842,0.001700,0,-9,-9,   2
 101,1842,0.000928,0,-9,-9,  -5
 135,1842,0.001637,0,-9,-9,  -1
 140,1842,0.010722,0,-9,-9,  -6
 155,1842,0.000855,0,-9,-9,  -5
 160,1842,0.003159,0,-9,-9,  -5
 200,1842,0.297635,1,-9,-9,   3
 210,1842,0.012544,0,-9,-9,  -7
 211,1842,0.025802,0,-9,-9,  -4
 220,1842,0.157993,1,-9,-9,  -1
 225,1842,0.001507,0,-9,-9, -99
 230,1842,0.027146,0,-9,-9,  -1
 235,1842,0.009176,0,-9,-9,  -4
 240,1842,0.003724,0,-9,-9, -99
 245,1842,0.005857,0,-9,-9,  -8
 255,1842,0.054387,1,-9,-9,  -9
 267,1842,0.001841,0,-9,-9,  -4
 269,1842,0.003600,0,-9,-9,  -8
 271,1842,0.003060,0,-9,-9,  -4
 273,1842,0.001397,0,-9,-9, -99
 275,1842,0.002340,0,-9,-9, -99
 300,1842,0.080164,1,-9,-9, -10
 325,1842,0.012119,0,-9,-9, -10
 327,1842,0.007318,0,-9,-9,  -9
 329,1842,0.022687,0,-9,-9, -10
 332,1842,0.000596,0,-9,-9, -10
 337,1842,0.001958,0,-9,-9, -10
 350,1842,0.001210,0,-9,-9,  -3
 365,1842,0.142966,1,-9,-9, -10
 380,1842,0.014237,0,-9,-9,  -7
 390,1842,0.006249,0,-9,-9,  -9
 616,1842,0.003239,0,-9,-9, -99
 640,1842,0.052226,0,-9,-9, -10
   2,1843,0.051081,0,-9,-9,   9
  70,1843,0.008692,0,-9,-9,  -3
 100,1843,0.002878,0,-9,-9,   2
 101,1843,0.000938,0,-9,-9,  -5
 135,1843,0.001702,0,-9,-9,  -1
 140,1843,0.013170,0,-9,-9,  -6
 155,1843,0.000863,0,-9,-9,  -5
 160,1843,0.003001,0,-9,-9,  -5
 200,1843,0.298597,1,-9,-9,   3
 210,1843,0.012245,0,-9,-9,  -7
 211,1843,0.024230,0,-9,-9,  -4
 220,1843,0.149743,1,-9,-9,  -1
 225,1843,0.001496,0,-9,-9, -99
 230,1843,0.027025,0,-9,-9,  -1
 235,1843,0.009150,0,-9,-9,  -4
 240,1843,0.003684,0,-9,-9, -99
 245,1843,0.006290,0,-9,-9,  -8
 255,1843,0.052822,1,-9,-9,  -9
 267,1843,0.002428,0,-9,-9,  -4
 269,1843,0.003497,0,-9,-9,  -8
 271,1843,0.002976,0,-9,-9,  -4
 273,1843,0.001350,0,-9,-9, -99
 275,1843,0.002219,0,-9,-9, -99
 280,1843,0.000827,0,-9,-9, -99
 300,1843,0.082805,1,-9,-9, -10
 325,1843,0.011675,0,-9,-9, -10
 327,1843,0.007209,0,-9,-9,  -9
 329,1843,0.022385,0,-9,-9, -10
 332,1843,0.000590,0,-9,-9, -10
 337,1843,0.001985,0,-9,-9, -10
 350,1843,0.001662,0,-9,-9,  -3
 365,1843,0.143581,1,-9,-9, -10
 380,1843,0.014193,0,-9,-9,  -7
 390,1843,0.005739,0,-9,-9,  -9
 616,1843,0.003253,0,-9,-9, -99
 640,1843,0.052398,0,-9,-9, -10
   2,1844,0.057326,0,-9,-9,   9
  70,1844,0.011401,0,-9,-9,  -3
 100,1844,0.001564,0,-9,-9,   2
 101,1844,0.000949,0,-9,-9,  -5
 135,1844,0.001717,0,-9,-9,  -1
 140,1844,0.009846,0,-9,-9,  -6
 155,1844,0.000876,0,-9,-9,  -5
 160,1844,0.003110,0,-9,-9,  -5
 200,1844,0.305502,1,-9,-9,   3
 210,1844,0.012683,0,-9,-9,  -7
 211,1844,0.023951,0,-9,-9,  -4
 220,1844,0.143515,1,-9,-9,  -1
 225,1844,0.001491,0,-9,-9, -99
 230,1844,0.027538,0,-9,-9,  -1
 235,1844,0.009223,0,-9,-9,  -4
 240,1844,0.003572,0,-9,-9, -99
 245,1844,0.006093,0,-9,-9,  -8
 255,1844,0.052001,1,-9,-9,  -9
 267,1844,0.002269,0,-9,-9,  -4
 269,1844,0.003430,0,-9,-9,  -8
 271,1844,0.002889,0,-9,-9,  -4
 273,1844,0.001287,0,-9,-9, -99
 275,1844,0.002013,0,-9,-9, -99
 280,1844,0.000837,0,-9,-9, -99
 300,1844,0.078397,1,-9,-9, -10
 325,1844,0.011779,0,-9,-9, -10
 327,1844,0.006978,0,-9,-9,  -9
 329,1844,0.022369,0,-9,-9, -10
 332,1844,0.000593,0,-9,-9, -10
 337,1844,0.002016,0,-9,-9, -10
 350,1844,0.001566,0,-9,-9,  -4
 365,1844,0.140378,1,-9,-9, -10
 380,1844,0.013377,0,-9,-9,  -7
 390,1844,0.005799,0,-9,-9,  -9
 616,1844,0.003215,0,-9,-9, -99
 640,1844,0.053204,0,-9,-9, -10
   2,1845,0.061653,0,-9,-9,  10
  70,1845,0.008812,0,-9,-9,  -3
 100,1845,0.001608,0,-9,-9,   2
 101,1845,0.000952,0,-9,-9,  -5
 135,1845,0.001860,0,-9,-9,  -1
 140,1845,0.011049,0,-9,-9,  -6
 155,1845,0.000907,0,-9,-9,  -5
 160,1845,0.002971,0,-9,-9,  -5
 200,1845,0.318205,1,-9,-9,   3
 210,1845,0.012736,0,-9,-9,  -7
 211,1845,0.024001,0,-9,-9,  -4
 220,1845,0.141442,1,-9,-9,  -1
 225,1845,0.001488,0,-9,-9, -99
 230,1845,0.027765,0,-9,-9,  -2
 235,1845,0.008943,0,-9,-9,  -4
 240,1845,0.003648,0,-9,-9, -99
 245,1845,0.005810,0,-9,-9,  -8
 255,1845,0.051603,1,-9,-9,  -9
 267,1845,0.002101,0,-9,-9,  -4
 269,1845,0.003397,0,-9,-9,  -9
 271,1845,0.002811,0,-9,-9,  -4
 273,1845,0.001325,0,-9,-9, -99
 275,1845,0.001916,0,-9,-9, -99
 280,1845,0.000865,0,-9,-9, -99
 300,1845,0.073204,1,-9,-9, -10
 325,1845,0.011600,0,-9,-9, -10
 327,1845,0.006781,0,-9,-9,  -9
 329,1845,0.022423,0,-9,-9, -10
 332,1845,0.000618,0,-9,-9, -10
 337,1845,0.002064,0,-9,-9, -10
 350,1845,0.001571,0,-9,-9,  -4
 365,1845,0.139720,1,-9,-9, -10
 380,1845,0.009617,0,-9,-9,  -7
 390,1845,0.006053,0,-9,-9,  -9
 616,1845,0.003322,0,-9,-9, -99
 640,1845,0.052793,0,-9,-9, -10
   2,1846,0.082757,0,-9,-9,  10
  70,1846,0.017939,0,-9,-9, -66
 100,1846,0.001595,0,-9,-9,   2
 101,1846,0.000955,0,-9,-9,  -5
 135,1846,0.001900,0,-9,-9,  -1
 140,1846,0.009622,0,-9,-9,  -6
 150,1846,0.000837,0,-9,-9,  -9
 155,1846,0.000906,0,-9,-9,  -5
 160,1846,0.002728,0,-9,-9,  -5
 200,1846,0.302888,1,-9,-9,   3
 210,1846,0.011881,0,-9,-9,  -7
 211,1846,0.024814,0,-9,-9,  -4
 220,1846,0.137347,1,-9,-9,  -1
 225,1846,0.001483,0,-9,-9, -99
 230,1846,0.027496,0,-9,-9,  -2
 235,1846,0.008233,0,-9,-9,  -4
 240,1846,0.003370,0,-9,-9, -99
 245,1846,0.008353,0,-9,-9,  -8
 255,1846,0.050576,1,-9,-9,  -9
 267,1846,0.001964,0,-9,-9,  -4
 269,1846,0.003600,0,-9,-9,  -9
 271,1846,0.002602,0,-9,-9,  -4
 273,1846,0.001624,0,-9,-9, -99
 275,1846,0.001802,0,-9,-9, -99
 280,1846,0.000893,0,-9,-9, -99
 300,1846,0.070203,1,-9,-9, -10
 325,1846,0.011094,0,-9,-9, -10
 327,1846,0.006440,0,-9,-9,  -9
 329,1846,0.022007,0,-9,-9, -10
 332,1846,0.000615,0,-9,-9, -10
 337,1846,0.003498,0,-9,-9, -10
 350,1846,0.001359,0,-9,-9,  -4
 365,1846,0.128714,1,-9,-9, -10
 380,1846,0.011666,0,-9,-9,  -7
 390,1846,0.005792,0,-9,-9,  -9
 616,1846,0.003213,0,-9,-9, -99
 640,1846,0.050450,0,-9,-9, -10
   2,1847,0.084510,0,-9,-9,  10
  70,1847,0.008620,0,-9,-9, -66
 100,1847,0.001593,0,-9,-9,   2
 101,1847,0.000957,0,-9,-9,  -5
 135,1847,0.001964,0,-9,-9,  -1
 140,1847,0.007436,0,-9,-9,  -6
 150,1847,0.000826,0,-9,-9,  -9
 155,1847,0.000988,0,-9,-9,  -5
 160,1847,0.003005,0,-9,-9,  -5
 200,1847,0.297529,1,-9,-9,   3
 210,1847,0.012753,0,-9,-9,  -7
 211,1847,0.027083,0,-9,-9,  -4
 220,1847,0.146441,1,-9,-9,  -1
 225,1847,0.001476,0,-9,-9, -99
 230,1847,0.028826,0,-9,-9,  -2
 235,1847,0.008238,0,-9,-9,  -4
 240,1847,0.003213,0,-9,-9, -99
 245,1847,0.005420,0,-9,-9,  -8
 255,1847,0.050712,1,-9,-9,  -9
 267,1847,0.001886,0,-9,-9,  -4
 269,1847,0.003659,0,-9,-9,  -9
 271,1847,0.002617,0,-9,-9,  -4
 273,1847,0.001666,0,-9,-9, -99
 275,1847,0.001788,0,-9,-9, -99
 280,1847,0.000818,0,-9,-9, -99
 300,1847,0.071446,1,-9,-9, -10
 325,1847,0.011383,0,-9,-9, -10
 327,1847,0.006663,0,-9,-9,  -9
 329,1847,0.022383,0,-9,-9, -10
 332,1847,0.000619,0,-9,-9, -10
 337,1847,0.003534,0,-9,-9, -10
 350,1847,0.001523,0,-9,-9,  -4
 365,1847,0.137198,1,-9,-9, -10
 380,1847,0.010462,0,-9,-9,  -7
 390,1847,0.005780,0,-9,-9,  -9
 600,1847,0.001754,0,-9,-9,  -6
 616,1847,0.003240,0,-9,-9, -99
 640,1847,0.048813,0,-9,-9, -10
   2,1848,0.087174,0,-9,-9,  10
  70,1848,0.008682,0,-9,-9,  -3
 100,1848,0.001598,0,-9,-9,   2
 101,1848,0.000960,0,-9,-9,  -5
 135,1848,0.001977,0,-9,-9,  -1
 140,1848,0.007453,0,-9,-9,  -6
 145,1848,0.001977,0,-9,-9,  -3
 150,1848,0.000828,0,-9,-9,  -9
 155,1848,0.000924,0,-9,-9,  -5
 160,1848,0.002859,0,-9,-9,  -5
 200,1848,0.304161,1,-9,-9,   3
 210,1848,0.012003,0,-9,-9,  -4
 211,1848,0.023560,0,-9,-9,  -4
 220,1848,0.135684,1,-9,-9,   6
 225,1848,0.001468,0,-9,-9,  10
 230,1848,0.030084,0,-9,-9,  -2
 235,1848,0.008427,0,-9,-9,  -4
 240,1848,0.003282,0,-9,-9, -99
 245,1848,0.008146,0,-9,-9,  -7
 255,1848,0.048538,1,-9,-9,  -8
 267,1848,0.002474,0,-9,-9,  -7
 269,1848,0.003886,0,-9,-9, -66
 271,1848,0.002564,0,-9,-9,  -4
 273,1848,0.001631,0,-9,-9, -99
 275,1848,0.001994,0,-9,-9, -99
 280,1848,0.000820,0,-9,-9, -99
 300,1848,0.076032,1,-9,-9,  -6
 325,1848,0.018391,0,-9,-9,  -7
 327,1848,0.006696,0,-9,-9, -88
 329,1848,0.022392,0,-9,-9, -10
 332,1848,0.000727,0,-9,-9, -10
 337,1848,0.003436,0,-9,-9,  -7
 350,1848,0.001620,0,-9,-9,  -4
 365,1848,0.122577,1,-9,-9, -10
 380,1848,0.012106,0,-9,-9,  -7
 390,1848,0.005754,0,-9,-9,  -9
 600,1848,0.001758,0,-9,-9,  -6
 616,1848,0.003203,0,-9,-9, -99
 640,1848,0.048875,0,-9,-9, -10
   2,1849,0.073096,0,-9,-9,  10
  70,1849,0.008595,0,-9,-9,  -3
 100,1849,0.001581,0,-9,-9,   2
 101,1849,0.000965,0,-9,-9,  -5
 135,1849,0.001940,0,-9,-9,  -1
 140,1849,0.007361,0,-9,-9,  -6
 145,1849,0.001867,0,-9,-9,  -3
 150,1849,0.000779,0,-9,-9,  -9
 155,1849,0.000998,0,-9,-9,  -5
 160,1849,0.002730,0,-9,-9,  -5
 200,1849,0.304769,1,-9,-9,   3
 210,1849,0.011429,0,-9,-9,  -3
 211,1849,0.022703,0,-9,-9,  -4
 220,1849,0.132171,1,-9,-9,   6
 225,1849,0.001467,0,-9,-9,  10
 230,1849,0.029860,0,-9,-9,  -2
 235,1849,0.007857,0,-9,-9,  -4
 240,1849,0.003229,0,-9,-9, -99
 245,1849,0.008261,0,-9,-9,  -7
 255,1849,0.048294,1,-9,-9,  -8
 267,1849,0.002595,0,-9,-9,  -7
 269,1849,0.004649,0,-9,-9,  -7
 271,1849,0.002546,0,-9,-9,  -4
 273,1849,0.001632,0,-9,-9, -99
 275,1849,0.002131,0,-9,-9, -99
 280,1849,0.000818,0,-9,-9, -99
 300,1849,0.089765,1,-9,-9,  -6
 325,1849,0.017560,0,-9,-9,  -7
 327,1849,0.006555,0,-9,-9, -88
 329,1849,0.021596,0,-9,-9, -10
 332,1849,0.000702,0,-9,-9, -10
 337,1849,0.003418,0,-9,-9, -10
 350,1849,0.001530,0,-9,-9,  -4
 365,1849,0.130685,1,-9,-9, -10
 380,1849,0.011087,0,-9,-9,  -7
 390,1849,0.005716,0,-9,-9,   2
 600,1849,0.001701,0,-9,-9,  -6
 616,1849,0.003159,0,-9,-9, -99
 640,1849,0.048116,0,-9,-9, -10
   2,1850,0.072471,0,-9,-9,   9
  70,1850,0.008585,0,-9,-9,  -3
 100,1850,0.001578,0,-9,-9,   2
 101,1850,0.000970,0,-9,-9,  -5
 135,1850,0.003618,0,-9,-9,  -1
 140,1850,0.007337,0,-9,-9,  -6
 145,1850,0.001743,0,-9,-9,  -3
 150,1850,0.000756,0,-9,-9,  -9
 155,1850,0.001010,0,-9,-9,  -5
 160,1850,0.003137,0,-9,-9,  -5
 200,1850,0.304171,1,-9,-9,   3
 210,1850,0.011022,0,-9,-9,  -3
 211,1850,0.022497,0,-9,-9,  -4
 220,1850,0.127033,1,-9,-9,   6
 225,1850,0.001935,0,-9,-9,  10
 230,1850,0.030799,0,-9,-9,  -2
 235,1850,0.007890,0,-9,-9,  -4
 240,1850,0.003212,0,-9,-9, -99
 245,1850,0.008199,0,-9,-9,  -7
 255,1850,0.049034,1,-9,-9,  -8
 267,1850,0.002402,0,-9,-9,  -7
 269,1850,0.005099,0,-9,-9,  -7
 271,1850,0.002554,0,-9,-9,  -4
 273,1850,0.001704,0,-9,-9, -99
 275,1850,0.002163,0,-9,-9, -99
 280,1850,0.000841,0,-9,-9, -99
 300,1850,0.083715,1,-9,-9,  -6
 325,1850,0.011952,0,-9,-9,  -7
 327,1850,0.006524,0,-9,-9,  -9
 329,1850,0.021832,0,-9,-9, -10
 332,1850,0.000777,0,-9,-9, -10
 337,1850,0.003872,0,-9,-9, -10
 350,1850,0.001553,0,-9,-9,  -4
 365,1850,0.144387,1,-9,-9, -10
 380,1850,0.011045,0,-9,-9,  -7
 390,1850,0.005050,0,-9,-9,   2
 600,1850,0.001677,0,-9,-9,  -6
 616,1850,0.003076,0,-9,-9, -99
 640,1850,0.047715,0,-9,-9, -10
   2,1851,0.067707,0,-9,-9,   9
  70,1851,0.008798,0,-9,-9,  -3
 100,1851,0.001615,0,-9,-9,   2
 101,1851,0.000974,0,-9,-9,  -5
 135,1851,0.002045,0,-9,-9,  -1
 140,1851,0.007441,0,-9,-9,  -6
 145,1851,0.001867,0,-9,-9,  -3
 150,1851,0.000821,0,-9,-9,  -9
 155,1851,0.001044,0,-9,-9,   0
 160,1851,0.002659,0,-9,-9,  -5
 200,1851,0.305494,1,-9,-9,   3
 210,1851,0.011271,0,-9,-9,  -3
 211,1851,0.024518,0,-9,-9,  -4
 220,1851,0.127758,1,-9,-9, -88
 225,1851,0.001901,0,-9,-9,  10
 230,1851,0.031282,0,-9,-9,  -2
 235,1851,0.008034,0,-9,-9,  -4
 240,1851,0.003357,0,-9,-9, -99
 245,1851,0.008602,0,-9,-9,  -7
 255,1851,0.054287,1,-9,-9,  -8
 267,1851,0.002698,0,-9,-9,  -7
 269,1851,0.005392,0,-9,-9,  -7
 271,1851,0.002596,0,-9,-9,  -4
 273,1851,0.001755,0,-9,-9, -99
 275,1851,0.002420,0,-9,-9, -99
 280,1851,0.000857,0,-9,-9, -99
 300,1851,0.087446,1,-9,-9,  -6
 325,1851,0.012932,0,-9,-9,  -7
 327,1851,0.006590,0,-9,-9,  -9
 329,1851,0.022168,0,-9,-9, -10
 332,1851,0.000815,0,-9,-9, -10
 335,1851,0.000974,0,-9,-9, -10
 337,1851,0.003901,0,-9,-9, -10
 350,1851,0.001628,0,-9,-9,  -4
 365,1851,0.125083,1,-9,-9, -10
 380,1851,0.011095,0,-9,-9,  -7
 390,1851,0.005597,0,-9,-9,   2
 600,1851,0.001760,0,-9,-9,  -6
 616,1851,0.003224,0,-9,-9, -99
 640,1851,0.047949,0,-9,-9, -10
   2,1852,0.071874,0,-9,-9,   9
  70,1852,0.008633,0,-9,-9,  -3
 100,1852,0.001455,0,-9,-9,   2
 101,1852,0.000978,0,-9,-9,  -5
 135,1852,0.001993,0,-9,-9,  -1
 140,1852,0.011417,0,-9,-9,  -6
 145,1852,0.001762,0,-9,-9,  -3
 150,1852,0.000773,0,-9,-9,  -9
 155,1852,0.001036,0,-9,-9,   0
 160,1852,0.002739,0,-9,-9, -88
 200,1852,0.298614,1,-9,-9,   3
 210,1852,0.011303,0,-9,-9,  -3
 211,1852,0.024762,0,-9,-9,  -4
 220,1852,0.127661,1,-9,-9,  -8
 225,1852,0.001863,0,-9,-9,  10
 230,1852,0.029924,0,-9,-9,  -5
 235,1852,0.007782,0,-9,-9,  -4
 240,1852,0.003435,0,-9,-9, -99
 245,1852,0.010158,0,-9,-9,  -7
 255,1852,0.053987,1,-9,-9,  -8
 267,1852,0.002685,0,-9,-9,  -7
 269,1852,0.006066,0,-9,-9,  -7
 271,1852,0.002480,0,-9,-9,  -4
 273,1852,0.001697,0,-9,-9, -99
 275,1852,0.002001,0,-9,-9, -99
 280,1852,0.000764,0,-9,-9, -99
 300,1852,0.084529,1,-9,-9,  -6
 325,1852,0.012285,0,-9,-9,  -7
 327,1852,0.006451,0,-9,-9,  -9
 329,1852,0.020451,0,-9,-9, -10
 332,1852,0.000783,0,-9,-9, -10
 335,1852,0.000992,0,-9,-9, -10
 337,1852,0.003788,0,-9,-9, -10
 350,1852,0.001514,0,-9,-9,  -4
 365,1852,0.130290,1,-9,-9, -10
 380,1852,0.011564,0,-9,-9,  -7
 390,1852,0.005556,0,-9,-9,   2
 600,1852,0.001703,0,-9,-9,  -6
 616,1852,0.003059,0,-9,-9, -99
 640,1852,0.045368,0,-9,-9, -10
   2,1853,0.078744,0,-9,-9,   9
  70,1853,0.008590,0,-9,-9,  -3
 100,1853,0.001457,0,-9,-9,   2
 101,1853,0.000983,0,-9,-9,  -5
 135,1853,0.001984,0,-9,-9,  -1
 140,1853,0.011371,0,-9,-9,  -6
 145,1853,0.001650,0,-9,-9,  -3
 150,1853,0.000753,0,-9,-9,  -9
 155,1853,0.001500,0,-9,-9,   0
 160,1853,0.002616,0,-9,-9,  -3
 200,1853,0.287432,1,-9,-9,   3
 210,1853,0.011389,0,-9,-9,  -3
 211,1853,0.025101,0,-9,-9,   6
 220,1853,0.130971,1,-9,-9,  -8
 225,1853,0.001600,0,-9,-9,  10
 230,1853,0.028813,0,-9,-9,  -5
 235,1853,0.007596,0,-9,-9,  -4
 240,1853,0.003324,0,-9,-9, -99
 245,1853,0.009917,0,-9,-9,  -7
 255,1853,0.052736,1,-9,-9,  -8
 267,1853,0.002560,0,-9,-9,  -7
 269,1853,0.005962,0,-9,-9,  -7
 271,1853,0.002436,0,-9,-9,  -4
 273,1853,0.001638,0,-9,-9, -99
 275,1853,0.001981,0,-9,-9, -99
 280,1853,0.000705,0,-9,-9, -99
 300,1853,0.087249,1,-9,-9,  -6
 325,1853,0.011540,0,-9,-9,  -7
 327,1853,0.006676,0,-9,-9,  -9
 329,1853,0.020871,0,-9,-9, -10
 332,1853,0.000766,0,-9,-9, -10
 335,1853,0.000947,0,-9,-9, -10
 337,1853,0.003861,0,-9,-9, -10
 350,1853,0.001564,0,-9,-9,  -4
 365,1853,0.135415,1,-9,-9, -10
 380,1853,0.012321,0,-9,-9,  -7
 390,1853,0.005735,0,-9,-9,   2
 600,1853,0.001682,0,-9,-9,  -6
 616,1853,0.002972,0,-9,-9, -99
 640,1853,0.047125,0,-9,-9, -10
   2,1854,0.074200,0,-9,-9,   8
  70,1854,0.008441,0,-9,-9,  -3
 100,1854,0.001450,0,-9,-9,   2
 101,1854,0.000985,0,-9,-9,  -5
 130,1854,0.000634,0,-9,-9,  -1
 135,1854,0.001935,0,-9,-9,  -1
 140,1854,0.008598,0,-9,-9,  -6
 145,1854,0.001571,0,-9,-9,  -3
 150,1854,0.000715,0,-9,-9,  -9
 155,1854,0.001094,0,-9,-9,   0
 160,1854,0.002446,0,-9,-9,  -3
 200,1854,0.336089,1,-9,-9,   3
 210,1854,0.010661,0,-9,-9,  -3
 211,1854,0.024502,0,-9,-9,   6
 220,1854,0.125364,1,-9,-9,  -8
 225,1854,0.001548,0,-9,-9,  10
 230,1854,0.023891,0,-9,-9,  -5
 235,1854,0.006574,0,-9,-9,  -4
 240,1854,0.002883,0,-9,-9, -99
 245,1854,0.005896,0,-9,-9,  -7
 255,1854,0.048294,1,-9,-9,  -9
 267,1854,0.002223,0,-9,-9,  -7
 269,1854,0.005482,0,-9,-9,  -7
 271,1854,0.002043,0,-9,-9,  -4
 273,1854,0.001423,0,-9,-9, -99
 275,1854,0.001881,0,-9,-9, -99
 280,1854,0.000608,0,-9,-9, -99
 300,1854,0.080342,1,-9,-9,  -6
 325,1854,0.009572,0,-9,-9,  -7
 327,1854,0.005548,0,-9,-9,  -9
 329,1854,0.020559,0,-9,-9, -10
 332,1854,0.000737,0,-9,-9, -10
 335,1854,0.000580,0,-9,-9, -10
 337,1854,0.003569,0,-9,-9, -10
 350,1854,0.001248,0,-9,-9,  -4
 365,1854,0.136968,1,-9,-9, -10
 380,1854,0.008608,0,-9,-9,  -7
 390,1854,0.004862,0,-9,-9,   2
 600,1854,0.001636,0,-9,-9,  -6
 616,1854,0.002913,0,-9,-9, -99
 640,1854,0.045885,0,-9,-9, -10
   2,1855,0.075997,0,-9,-9,   8
  70,1855,0.007897,0,-9,-9,  -3
 100,1855,0.001411,0,-9,-9,   2
 101,1855,0.000975,0,-9,-9,  -5
 130,1855,0.000626,0,-9,-9,  -1
 135,1855,0.001784,0,-9,-9,  -1
 140,1855,0.008702,0,-9,-9,  -6
 145,1855,0.001367,0,-9,-9,  -3
 150,1855,0.000611,0,-9,-9,  -9
 155,1855,0.002232,0,-9,-9,   0
 160,1855,0.002350,0,-9,-9,  -3
 200,1855,0.297530,1,-9,-9,   3
 210,1855,0.010031,0,-9,-9,  -3
 211,1855,0.023892,0,-9,-9,   6
 220,1855,0.146394,1,-9,-9,  -8
 225,1855,0.001749,0,-9,-9,  10
 230,1855,0.022324,0,-9,-9,  -5
 235,1855,0.006423,0,-9,-9,  -6
 240,1855,0.002652,0,-9,-9, -99
 245,1855,0.008514,0,-9,-9,  -7
 255,1855,0.048038,1,-9,-9,  -9
 267,1855,0.001997,0,-9,-9,  -7
 269,1855,0.005400,0,-9,-9,  -7
 271,1855,0.001967,0,-9,-9,  -4
 273,1855,0.001370,0,-9,-9, -99
 275,1855,0.001659,0,-9,-9, -99
 280,1855,0.000599,0,-9,-9, -99
 300,1855,0.070129,1,-9,-9,  -6
 325,1855,0.009785,0,-9,-9,  -7
 327,1855,0.005351,0,-9,-9,  -9
 329,1855,0.019132,0,-9,-9, -10
 332,1855,0.000663,0,-9,-9, -10
 335,1855,0.000528,0,-9,-9, -10
 337,1855,0.003426,0,-9,-9, -10
 350,1855,0.001129,0,-9,-9,  -4
 365,1855,0.153206,1,-9,-9, -10
 380,1855,0.012224,0,-9,-9,  -5
 390,1855,0.004556,0,-9,-9,   2
 600,1855,0.001498,0,-9,-9,  -6
 616,1855,0.002635,0,-9,-9, -99
 630,1855,0.005590,0,-9,-9, -10
 640,1855,0.031972,0,-9,-9, -10
 651,1855,0.009121,0,-9,-9, -99
   2,1856,0.078409,0,-9,-9,   8
  70,1856,0.007733,0,-9,-9,  -3
